name,cd_nom,lb_nom_key,label,regne
70971,70971,Aaptos aaptos (#ref),Aaptos aaptos (#ref){70971},Animalia
549734,549734,Aaptos adriatica,Aaptos adriatica{549734},Animalia
70972,70972,Aaptos papillata (#ref),Aaptos papillata (#ref){70972},Animalia
359644,359644,Aaptos papillatus (#ref),Aaptos papillatus (#ref){359644},Animalia
188659,188659,Aaptos (#ref),Aaptos (#ref){188659},Animalia
775463,775463,Aaroniella andrei (#ref),Aaroniella andrei (#ref){775463},Animalia
212088,212088,Aaroniella (#ref),Aaroniella (#ref){212088},Animalia
610592,610592,Aaronsohnia pubescens (#ref),Aaronsohnia pubescens (#ref){610592},Plantae
606842,606842,Aaronsohnia (#ref),Aaronsohnia (#ref){606842},Plantae
715281,715281,Abacaria caledona (#ref),Abacaria caledona (#ref){715281},Animalia
715280,715280,Abacaria (#ref),Abacaria (#ref){715280},Animalia
221232,221232,Abacarus hystrix (#ref),Abacarus hystrix (#ref){221232},Animalia
201833,201833,Abacarus (#ref),Abacarus (#ref){201833},Animalia
638047,638047,Abacarus sacchari,Abacarus sacchari{638047},Animalia
720173,720173,Abacarus sacchari (#ref),Abacarus sacchari (#ref){720173},Animalia
603245,603245,Abacena accincta (#ref),Abacena accincta (#ref){603245},Animalia
603246,603246,Abacena discalis (#ref),Abacena discalis (#ref){603246},Animalia
602322,602322,Abacena (#ref),Abacena (#ref){602322},Animalia
188660,188660,Abacetus (#ref),Abacetus (#ref){188660},Animalia
9069,9069,Abacetus salzmanni (#ref),Abacetus salzmanni (#ref){9069},Animalia
414864,414864,Abacobia carbonella,Abacobia carbonella{414864},Animalia
584762,584762,Abacola holothuriae,Abacola holothuriae{584762},Animalia
568944,568944,Abaconia naufraga,Abaconia naufraga{568944},Animalia
202360,202360,Abacoproeces (#ref),Abacoproeces (#ref){202360},Animalia
233451,233451,Abacoproeces saltuum (#ref),Abacoproeces saltuum (#ref){233451},Animalia
79313,79313,Abacosa dumetorum,Abacosa dumetorum{79313},Plantae
79314,79314,Abacosa onobrychioides,Abacosa onobrychioides{79314},Plantae
533322,533322,Abalistes filamentosus (#ref),Abalistes filamentosus (#ref){533322},Animalia
419386,419386,Abalistes (#ref),Abalistes (#ref){419386},Animalia
578061,578061,Abalistes stellairs,Abalistes stellairs{578061},Animalia
423070,423070,Abalistes stellaris (#ref),Abalistes stellaris (#ref){423070},Animalia
423071,423071,Abalistes stellatus (#ref),Abalistes stellatus (#ref){423071},Animalia
79315,79315,Abama ossifraga,Abama ossifraga{79315},Plantae
562630,562630,Abantennarius analis,Abantennarius analis{562630},Animalia
562631,562631,Abantennarius neocaledoniensis,Abantennarius neocaledoniensis{562631},Animalia
733811,733811,Abarema barbouriana (#ref),Abarema barbouriana (#ref){733811},Plantae
741429,741429,Abarema barbouriana var. barbouriana (#ref),Abarema barbouriana var. barbouriana (#ref){741429},Plantae
767318,767318,Abarema claviflora,Abarema claviflora{767318},Plantae
733812,733812,Abarema curvicarpa (#ref),Abarema curvicarpa (#ref){733812},Plantae
741431,741431,Abarema curvicarpa var. curvicarpa (#ref),Abarema curvicarpa var. curvicarpa (#ref){741431},Plantae
733813,733813,Abarema gallorum (#ref),Abarema gallorum (#ref){733813},Plantae
630943,630943,Abarema jupunba (#ref),Abarema jupunba (#ref){630943},Plantae
741433,741433,Abarema jupunba var. jupunba (#ref),Abarema jupunba var. jupunba (#ref){741433},Plantae
741434,741434,Abarema jupunba var. trapezifolia (#ref),Abarema jupunba var. trapezifolia (#ref){741434},Plantae
733814,733814,Abarema laeta (#ref),Abarema laeta (#ref){733814},Plantae
733815,733815,Abarema mataybifolia (#ref),Abarema mataybifolia (#ref){733815},Plantae
767319,767319,Abarema racemosa,Abarema racemosa{767319},Plantae
628277,628277,Abarema (#ref),Abarema (#ref){628277},Plantae
767320,767320,Abarema trapezifolia,Abarema trapezifolia{767320},Plantae
371817,371817,Abarenicola claparedei,Abarenicola claparedei{371817},Animalia
566620,566620,Abarenicola claparedii,Abarenicola claparedii{566620},Animalia
531330,531330,Abarenicola claparedi (#ref),Abarenicola claparedi (#ref){531330},Animalia
354978,354978,Abarenicola (#ref),Abarenicola (#ref){354978},Animalia
79316,79316,Abasicarpon patulum,Abasicarpon patulum{79316},Plantae
200975,200975,Abasola (#ref),Abasola (#ref){200975},Animalia
337053,337053,Abasola sarea (#ref),Abasola sarea (#ref){337053},Animalia
392181,392181,Abastus macquarti,Abastus macquarti{392181},Animalia
816,816,Abasula sarea,Abasula sarea{816},Animalia
251022,251022,Abax carinatus carinatus (#ref),Abax carinatus carinatus (#ref){251022},Animalia
222609,222609,Abax carinatus (#ref),Abax carinatus (#ref){222609},Animalia
395789,395789,Abax carpathicus,Abax carpathicus{395789},Animalia
395772,395772,Abax ellipticus,Abax ellipticus{395772},Animalia
395773,395773,Abax lippizanus,Abax lippizanus{395773},Animalia
395785,395785,Abax magnicollis,Abax magnicollis{395785},Animalia
395784,395784,Abax montserratensis,Abax montserratensis{395784},Animalia
395674,395674,Abaxodes dejeanii,Abaxodes dejeanii{395674},Animalia
9157,9157,Abax ovalis (#ref),Abax ovalis (#ref){9157},Animalia
251017,251017,Abax parallelepipedus audouini (#ref),Abax parallelepipedus audouini (#ref){251017},Animalia
251018,251018,Abax parallelepipedus contractus (#ref),Abax parallelepipedus contractus (#ref){251018},Animalia
251019,251019,Abax parallelepipedus parallelepipedus (#ref),Abax parallelepipedus parallelepipedus (#ref){251019},Animalia
222607,222607,Abax parallelepipedus (#ref),Abax parallelepipedus (#ref){222607},Animalia
251020,251020,Abax parallelus parallelus (#ref),Abax parallelus parallelus (#ref){251020},Animalia
9158,9158,Abax parallelus (#ref),Abax parallelus (#ref){9158},Animalia
395779,395779,Abax podolicus,Abax podolicus{395779},Animalia
251021,251021,Abax pyrenaeus pyrenaeus (#ref),Abax pyrenaeus pyrenaeus (#ref){251021},Animalia
222608,222608,Abax pyrenaeus (#ref),Abax pyrenaeus (#ref){222608},Animalia
188661,188661,Abax (#ref),Abax (#ref){188661},Animalia
395783,395783,Abax sexualis,Abax sexualis{395783},Animalia
396811,396811,Abbotia georgiana,Abbotia georgiana{396811},Animalia
79317,79317,Abbotia palustris,Abbotia palustris{79317},Plantae
396814,396814,Abbotia paykulliana,Abbotia paykulliana{396814},Animalia
79318,79318,Abbotia pumila,Abbotia pumila{79318},Plantae
223972,223972,Abdera affinis (#ref),Abdera affinis (#ref){223972},Animalia
397289,397289,Abdera bifasciata,Abdera bifasciata{397289},Animalia
223971,223971,Abdera bifasciata,Abdera bifasciata{223971},Animalia
223969,223969,Abdera bifasciata (#ref),Abdera bifasciata (#ref){223969},Animalia
12064,12064,Abdera biflexuosa,Abdera biflexuosa{12064},Animalia
223973,223973,Abdera flexuosa (#ref),Abdera flexuosa (#ref){223973},Animalia
397294,397294,Abdera picea,Abdera picea{397294},Animalia
223970,223970,Abdera quadrifasciata (#ref),Abdera quadrifasciata (#ref){223970},Animalia
188662,188662,Abdera (#ref),Abdera (#ref){188662},Animalia
397296,397296,Abdera scutellaris,Abdera scutellaris{397296},Animalia
397297,397297,Abdera suturalis,Abdera suturalis{397297},Animalia
397292,397292,Abdera undata,Abdera undata{397292},Animalia
677393,677393,Abderospira pacifica,Abderospira pacifica{677393},Animalia
702099,702099,Abditodentrix pseudothalmanni (#ref),Abditodentrix pseudothalmanni (#ref){702099},Chromista
358963,358963,Abditodentrix (#ref),Abditodentrix (#ref){358963},Chromista
382351,382351,Abditodentrix rhomboidalis (#ref),Abditodentrix rhomboidalis (#ref){382351},Chromista
544733,544733,Abdopus abaculus (#ref),Abdopus abaculus (#ref){544733},Animalia
542799,542799,Abdopus (#ref),Abdopus (#ref){542799},Animalia
631189,631189,Abelmoschus abelmoschus,Abelmoschus abelmoschus{631189},Plantae
447298,447298,Abelmoschus esculentus (#ref),Abelmoschus esculentus (#ref){447298},Plantae
447299,447299,Abelmoschus manihot (#ref),Abelmoschus manihot (#ref){447299},Plantae
448836,448836,Abelmoschus manihot subsp. manihot (#ref),Abelmoschus manihot subsp. manihot (#ref){448836},Plantae
707070,707070,Abelmoschus manihot subsp. tetraphyllus (#ref),Abelmoschus manihot subsp. tetraphyllus (#ref){707070},Plantae
447300,447300,Abelmoschus moschatus (#ref),Abelmoschus moschatus (#ref){447300},Plantae
448749,448749,Abelmoschus moschatus subsp. moschatus (#ref),Abelmoschus moschatus subsp. moschatus (#ref){448749},Plantae
448830,448830,Abelmoschus moschatus subsp. tuberosus (#ref),Abelmoschus moschatus subsp. tuberosus (#ref){448830},Plantae
445745,445745,Abelmoschus (#ref),Abelmoschus (#ref){445745},Plantae
631191,631191,Abelmoschus tulipaeflorus,Abelmoschus tulipaeflorus{631191},Plantae
631192,631192,Abelmoschus vitifolius,Abelmoschus vitifolius{631192},Plantae
756605,756605,Abelona cephalocausta (#ref),Abelona cephalocausta (#ref){756605},Animalia
439359,439359,Abelona guadeloupensis (#ref),Abelona guadeloupensis (#ref){439359},Animalia
438033,438033,Abelona (#ref),Abelona (#ref){438033},Animalia
439332,439332,Abelona rubescens (#ref),Abelona rubescens (#ref){439332},Animalia
243189,243189,Abemus chloropterus (#ref),Abemus chloropterus (#ref){243189},Animalia
205435,205435,Abemus (#ref),Abemus (#ref){205435},Animalia
764874,764874,Aberemoa guianensis,Aberemoa guianensis{764874},Plantae
764875,764875,Aberemoa longifolia,Aberemoa longifolia{764875},Plantae
710053,710053,Aberia caffra,Aberia caffra{710053},Plantae
631193,631193,Aberia gardneri,Aberia gardneri{631193},Plantae
631194,631194,Aberia hebecarpa,Aberia hebecarpa{631194},Plantae
443454,443454,Aberranta banyulensis (#ref),Aberranta banyulensis (#ref){443454},Animalia
443431,443431,Aberranta (#ref),Aberranta (#ref){443431},Animalia
443430,443430,Aberrantidae (#ref),Aberrantidae (#ref){443430},Animalia
439606,439606,Abgrallaspis cyanophylli (#ref),Abgrallaspis cyanophylli (#ref){439606},Animalia
437684,437684,Abgrallaspis (#ref),Abgrallaspis (#ref){437684},Animalia
231777,231777,Abia aenea (#ref),Abia aenea (#ref){231777},Animalia
231778,231778,Abia aurulenta (#ref),Abia aurulenta (#ref){231778},Animalia
401286,401286,Abia bifida,Abia bifida{401286},Animalia
401287,401287,Abia bigens,Abia bigens{401287},Animalia
52419,52419,Abia candens (#ref),Abia candens (#ref){52419},Animalia
231779,231779,Abia fasciata (#ref),Abia fasciata (#ref){231779},Animalia
231780,231780,Abia fulgens (#ref),Abia fulgens (#ref){231780},Animalia
231781,231781,Abia lonicerae (#ref),Abia lonicerae (#ref){231781},Animalia
231782,231782,Abia mutica (#ref),Abia mutica (#ref){231782},Animalia
401288,401288,Abia plana,Abia plana{401288},Animalia
188663,188663,Abia (#ref),Abia (#ref){188663},Animalia
52420,52420,Abia sericea (#ref),Abia sericea (#ref){52420},Animalia
530983,530983,Abida ateni (#ref),Abida ateni (#ref){530983},Animalia
162997,162997,Abida attenuata (#ref),Abida attenuata (#ref){162997},Animalia
162995,162995,Abida bigerrensis (#ref),Abida bigerrensis (#ref){162995},Animalia
162992,162992,Abida cylindrica (#ref),Abida cylindrica (#ref){162992},Animalia
162994,162994,Abida escudiei,Abida escudiei{162994},Animalia
200240,200240,Abida gittenbergeri (#ref),Abida gittenbergeri (#ref){200240},Animalia
412818,412818,Abida monsjovica,Abida monsjovica{412818},Animalia
162991,162991,Abida occidentalis (#ref),Abida occidentalis (#ref){162991},Animalia
162993,162993,Abida partioti (#ref),Abida partioti (#ref){162993},Animalia
162996,162996,Abida polyodon (#ref),Abida polyodon (#ref){162996},Animalia
162989,162989,Abida pyrenaearia pyrenaearia,Abida pyrenaearia pyrenaearia{162989},Animalia
199831,199831,Abida pyrenaearia (#ref),Abida pyrenaearia (#ref){199831},Animalia
162990,162990,Abida pyrenaearia vergniesiana,Abida pyrenaearia vergniesiana{162990},Animalia
188664,188664,Abida (#ref),Abida (#ref){188664},Animalia
162987,162987,Abida secale affinis (#ref),Abida secale affinis (#ref){162987},Animalia
162988,162988,Abida secale ateni,Abida secale ateni{162988},Animalia
163476,163476,Abida secale ateni,Abida secale ateni{163476},Animalia
162985,162985,Abida secale boileausiana (#ref),Abida secale boileausiana (#ref){162985},Animalia
761645,761645,Abida secale petrophila,Abida secale petrophila{761645},Animalia
199830,199830,Abida secale (#ref),Abida secale (#ref){199830},Animalia
162986,162986,Abida secale saxicola (#ref),Abida secale saxicola (#ref){162986},Animalia
162984,162984,Abida secale secale (#ref),Abida secale secale (#ref){162984},Animalia
530984,530984,Abida vergniesiana (#ref),Abida vergniesiana (#ref){530984},Animalia
412822,412822,Abida vidali,Abida vidali{412822},Animalia
79319,79319,Abies alba (#ref),Abies alba (#ref){79319},Plantae
130692,130692,Abies alba subsp. alba,Abies alba subsp. alba{130692},Plantae
130693,130693,Abies alba subsp. cephalonica,Abies alba subsp. cephalonica{130693},Plantae
610721,610721,Abies alba x Abies nordmanniana (#ref),Abies alba x Abies nordmanniana (#ref){610721},Plantae
79320,79320,Abies albertiana,Abies albertiana{79320},Plantae
621361,621361,Abies alcoquiana,Abies alcoquiana{621361},Plantae
79321,79321,Abies alpestris,Abies alpestris{79321},Plantae
717018,717018,Abies amabilis (#ref),Abies amabilis (#ref){717018},Plantae
79322,79322,Abies apollinis,Abies apollinis{79322},Plantae
718868,718868,Abies arizonica,Abies arizonica{718868},Plantae
717022,717022,Abies balsamea (#ref),Abies balsamea (#ref){717022},Plantae
773763,773763,Abies balsamea subsp. phanerolepis,Abies balsamea subsp. phanerolepis{773763},Plantae
772840,772840,Abies balsamea var. phanerolepis,Abies balsamea var. phanerolepis{772840},Plantae
79323,79323,Abies bornmuelleriana (#ref),Abies bornmuelleriana (#ref){79323},Plantae
621648,621648,Abies brachytyla,Abies brachytyla{621648},Plantae
717023,717023,Abies bracteata (#ref),Abies bracteata (#ref){717023},Plantae
79324,79324,Abies bridgesii,Abies bridgesii{79324},Plantae
772010,772010,Abies canadensis,Abies canadensis{772010},Plantae
79325,79325,Abies cephalonica (#ref),Abies cephalonica (#ref){79325},Plantae
717024,717024,Abies chensiensis (#ref),Abies chensiensis (#ref){717024},Plantae
718869,718869,Abies chinensis,Abies chinensis{718869},Plantae
717025,717025,Abies cilicica (#ref),Abies cilicica (#ref){717025},Plantae
79326,79326,Abies cinerea,Abies cinerea{79326},Plantae
79327,79327,Abies concolor (#ref),Abies concolor (#ref){79327},Plantae
613442,613442,Abies concolor var. concolor,Abies concolor var. concolor{613442},Plantae
613443,613443,Abies concolor var. lowiana,Abies concolor var. lowiana{613443},Plantae
717026,717026,Abies delavayi (#ref),Abies delavayi (#ref){717026},Plantae
79328,79328,Abies deodara,Abies deodara{79328},Plantae
718870,718870,Abies diversifolia,Abies diversifolia{718870},Plantae
79329,79329,Abies douglasii,Abies douglasii{79329},Plantae
160523,160523,Abies engelmannii,Abies engelmannii{160523},Plantae
717027,717027,Abies ernestii (#ref),Abies ernestii (#ref){717027},Plantae
79330,79330,Abies excelsa,Abies excelsa{79330},Plantae
717028,717028,Abies fabri (#ref),Abies fabri (#ref){717028},Plantae
79331,79331,Abies falcata,Abies falcata{79331},Plantae
717029,717029,Abies firma (#ref),Abies firma (#ref){717029},Plantae
717030,717030,Abies forrestii (#ref),Abies forrestii (#ref){717030},Plantae
717031,717031,Abies georgei (#ref),Abies georgei (#ref){717031},Plantae
79332,79332,Abies gordoniana,Abies gordoniana{79332},Plantae
79333,79333,Abies grandis (#ref),Abies grandis (#ref){79333},Plantae
79334,79334,Abies heterophylla,Abies heterophylla{79334},Plantae
79335,79335,Abies hispanica,Abies hispanica{79335},Plantae
717033,717033,Abies holophylla (#ref),Abies holophylla (#ref){717033},Plantae
772247,772247,Abies hudsonia,Abies hudsonia{772247},Plantae
79336,79336,Abies kaempferi,Abies kaempferi{79336},Plantae
717034,717034,Abies kawakamii (#ref),Abies kawakamii (#ref){717034},Plantae
717035,717035,Abies koreana (#ref),Abies koreana (#ref){717035},Plantae
79337,79337,Abies kukunaria,Abies kukunaria{79337},Plantae
79338,79338,Abies larix,Abies larix{79338},Plantae
717036,717036,Abies lasiocarpa (#ref),Abies lasiocarpa (#ref){717036},Plantae
718626,718626,Abies lasiocarpa var. arizonica (#ref),Abies lasiocarpa var. arizonica (#ref){718626},Plantae
718628,718628,Abies lasiocarpa var. lasiocarpa (#ref),Abies lasiocarpa var. lasiocarpa (#ref){718628},Plantae
79339,79339,Abies leptolepis,Abies leptolepis{79339},Plantae
621649,621649,Abies likiangensis,Abies likiangensis{621649},Plantae
159901,159901,Abies lowiana (#ref),Abies lowiana (#ref){159901},Plantae
717037,717037,Abies magnifica (#ref),Abies magnifica (#ref){717037},Plantae
772014,772014,Abies mariana,Abies mariana{772014},Plantae
719302,719302,Abies mariesii var. kawakamii,Abies mariesii var. kawakamii{719302},Plantae
718871,718871,Abies marocana,Abies marocana{718871},Plantae
79340,79340,Abies medioxima,Abies medioxima{79340},Plantae
79341,79341,Abies menziesii,Abies menziesii{79341},Plantae
79342,79342,Abies menziesii,Abies menziesii{79342},Plantae
79343,79343,Abies mucronata,Abies mucronata{79343},Plantae
717038,717038,Abies nebrodensis (#ref),Abies nebrodensis (#ref){717038},Plantae
79344,79344,Abies nobilis,Abies nobilis{79344},Plantae
79345,79345,Abies nordmanniana (#ref),Abies nordmanniana (#ref){79345},Plantae
130694,130694,Abies nordmanniana subsp. bornmuelleriana,Abies nordmanniana subsp. bornmuelleriana{130694},Plantae
130695,130695,Abies nordmanniana subsp. nordmanniana,Abies nordmanniana subsp. nordmanniana{130695},Plantae
717039,717039,Abies numidica (#ref),Abies numidica (#ref){717039},Plantae
79346,79346,Abies pardei (#ref),Abies pardei (#ref){79346},Plantae
79347,79347,Abies pectinata,Abies pectinata{79347},Plantae
79348,79348,Abies picea,Abies picea{79348},Plantae
717040,717040,Abies pindrow (#ref),Abies pindrow (#ref){717040},Plantae
79349,79349,Abies pinsapo (#ref),Abies pinsapo (#ref){79349},Plantae
718629,718629,Abies pinsapo var. marocana (#ref),Abies pinsapo var. marocana (#ref){718629},Plantae
613444,613444,Abies pinsapo var. pinsapo (#ref),Abies pinsapo var. pinsapo (#ref){613444},Plantae
79350,79350,Abies procera (#ref),Abies procera (#ref){79350},Plantae
717041,717041,Abies recurvata (#ref),Abies recurvata (#ref){717041},Plantae
188665,188665,Abies (#ref),Abies (#ref){188665},Plantae
717042,717042,Abies sibirica (#ref),Abies sibirica (#ref){717042},Plantae
717043,717043,Abies spectabilis (#ref),Abies spectabilis (#ref){717043},Plantae
717044,717044,Abies squamata (#ref),Abies squamata (#ref){717044},Plantae
79351,79351,Abies taxifolia,Abies taxifolia{79351},Plantae
79352,79352,Abies taxifolia,Abies taxifolia{79352},Plantae
79353,79353,Abies trigona,Abies trigona{79353},Plantae
610720,610720,Abies veitchii (#ref),Abies veitchii (#ref){610720},Plantae
717045,717045,Abies x borisii-regis (#ref),Abies x borisii-regis (#ref){717045},Plantae
79354,79354,Abies x insignis (#ref),Abies x insignis (#ref){79354},Plantae
771786,771786,Abies x phanerolepis,Abies x phanerolepis{771786},Plantae
717046,717046,Abies x vilmorinii (#ref),Abies x vilmorinii (#ref){717046},Plantae
187208,187208,Abietaceae,Abietaceae{187208},Plantae
7259,7259,Abietinaria abietina (#ref),Abietinaria abietina (#ref){7259},Animalia
553874,553874,Abietinaria costata,Abietinaria costata{553874},Animalia
359645,359645,Abietinaria filicula (#ref),Abietinaria filicula (#ref){359645},Animalia
674902,674902,Abietinaria immersa (#ref),Abietinaria immersa (#ref){674902},Animalia
647277,647277,Abietinaria laevimarginata (#ref),Abietinaria laevimarginata (#ref){647277},Animalia
188666,188666,Abietinaria (#ref),Abietinaria (#ref){188666},Animalia
5422,5422,Abietinella abietina (#ref),Abietinella abietina (#ref){5422},Plantae
434642,434642,Abietinella abietina var. abietina (#ref),Abietinella abietina var. abietina (#ref){434642},Plantae
433851,433851,Abietinella (#ref),Abietinella (#ref){433851},Plantae
79355,79355,Abiga cistifolia,Abiga cistifolia{79355},Plantae
549735,549735,Abila freyerii,Abila freyerii{549735},Animalia
631195,631195,Abildgaardia monostachya,Abildgaardia monostachya{631195},Plantae
628987,628987,Abildgaardia ovata (#ref),Abildgaardia ovata (#ref){628987},Plantae
708179,708179,Abildgaardia pubescens,Abildgaardia pubescens{708179},Plantae
628294,628294,Abildgaardia (#ref),Abildgaardia (#ref){628294},Plantae
781170,781170,Ablabera gracilis (#ref),Ablabera gracilis (#ref){781170},Animalia
781169,781169,Ablabera (#ref),Ablabera (#ref){781169},Animalia
414712,414712,Ablabesmyia bipunctella,Ablabesmyia bipunctella{414712},Animalia
414720,414720,Ablabesmyia connectens,Ablabesmyia connectens{414720},Animalia
414713,414713,Ablabesmyia debeauchampi,Ablabesmyia debeauchampi{414713},Animalia
414681,414681,Ablabesmyia hieroglyphica,Ablabesmyia hieroglyphica{414681},Animalia
245134,245134,Ablabesmyia longistyla (#ref),Ablabesmyia longistyla (#ref){245134},Animalia
20011,20011,Ablabesmyia monilis (#ref),Ablabesmyia monilis (#ref){20011},Animalia
414721,414721,Ablabesmyia pecteniphora,Ablabesmyia pecteniphora{414721},Animalia
20012,20012,Ablabesmyia phatta (#ref),Ablabesmyia phatta (#ref){20012},Animalia
188667,188667,Ablabesmyia (#ref),Ablabesmyia (#ref){188667},Animalia
414716,414716,Ablabesmyia sexannulata,Ablabesmyia sexannulata{414716},Animalia
414678,414678,Ablabesmyia verbekei,Ablabesmyia verbekei{414678},Animalia
444241,444241,Ablabes purpurans,Ablabes purpurans{444241},Animalia
419387,419387,Ablabys (#ref),Ablabys (#ref){419387},Animalia
423072,423072,Ablabys taenianotus (#ref),Ablabys taenianotus (#ref){423072},Animalia
583230,583230,Ablabys taenionotus,Ablabys taenionotus{583230},Animalia
766106,766106,Ablania guianensis,Ablania guianensis{766106},Plantae
403095,403095,Ablattaria costulata,Ablattaria costulata{403095},Animalia
403096,403096,Ablattaria distinguenda,Ablattaria distinguenda{403096},Animalia
10362,10362,Ablattaria laevigata (#ref),Ablattaria laevigata (#ref){10362},Animalia
403098,403098,Ablattaria meridionalis,Ablattaria meridionalis{403098},Animalia
403100,403100,Ablattaria punctata,Ablattaria punctata{403100},Animalia
188668,188668,Ablattaria (#ref),Ablattaria (#ref){188668},Animalia
218810,218810,Ablaxia parviclava (#ref),Ablaxia parviclava (#ref){218810},Animalia
208654,208654,Ablaxia (#ref),Ablaxia (#ref){208654},Animalia
649583,649583,Ablechrus caravellae (#ref),Ablechrus caravellae (#ref){649583},Animalia
641183,641183,Ablechrus guadeloupensis,Ablechrus guadeloupensis{641183},Animalia
640120,640120,Ablechrus nigrocaeruleus (#ref),Ablechrus nigrocaeruleus (#ref){640120},Animalia
640119,640119,Ablechrus (#ref),Ablechrus (#ref){640119},Animalia
752053,752053,Ablechrus rosanti (#ref),Ablechrus rosanti (#ref){752053},Animalia
589545,589545,Ablenes hians,Ablenes hians{589545},Animalia
423073,423073,Ablennes hians (#ref),Ablennes hians (#ref){423073},Animalia
559613,559613,Ablennes pacificus,Ablennes pacificus{559613},Animalia
419388,419388,Ablennes (#ref),Ablennes (#ref){419388},Animalia
217956,217956,Ablerus atomon (#ref),Ablerus atomon (#ref){217956},Animalia
389799,389799,Ablerus bimaculatus,Ablerus bimaculatus{389799},Animalia
389798,389798,Ablerus brittanicus,Ablerus brittanicus{389798},Animalia
217957,217957,Ablerus celsus (#ref),Ablerus celsus (#ref){217957},Animalia
217958,217958,Ablerus clisiocampae (#ref),Ablerus clisiocampae (#ref){217958},Animalia
389800,389800,Ablerus kashmirensis,Ablerus kashmirensis{389800},Animalia
217959,217959,Ablerus marchali (#ref),Ablerus marchali (#ref){217959},Animalia
217960,217960,Ablerus matritensis (#ref),Ablerus matritensis (#ref){217960},Animalia
217961,217961,Ablerus perspeciosus (#ref),Ablerus perspeciosus (#ref){217961},Animalia
217962,217962,Ablerus pinifoliae (#ref),Ablerus pinifoliae (#ref){217962},Animalia
217963,217963,Ablerus pulcherrimus (#ref),Ablerus pulcherrimus (#ref){217963},Animalia
208199,208199,Ablerus (#ref),Ablerus (#ref){208199},Animalia
366464,366464,Abludomelita aculeata (#ref),Abludomelita aculeata (#ref){366464},Animalia
366465,366465,Abludomelita gladiosa (#ref),Abludomelita gladiosa (#ref){366465},Animalia
366466,366466,Abludomelita obtusata (#ref),Abludomelita obtusata (#ref){366466},Animalia
352735,352735,Abludomelita (#ref),Abludomelita (#ref){352735},Animalia
732436,732436,Abolboda americana (#ref),Abolboda americana (#ref){732436},Plantae
764736,764736,Abolboda americana var. imberbis,Abolboda americana var. imberbis{764736},Plantae
764737,764737,Abolboda brasiliensis,Abolboda brasiliensis{764737},Plantae
764738,764738,Abolboda chapadensis var. pauciflora,Abolboda chapadensis var. pauciflora{764738},Plantae
764739,764739,Abolboda gracilis,Abolboda gracilis{764739},Plantae
732437,732437,Abolboda grandis (#ref),Abolboda grandis (#ref){732437},Plantae
741217,741217,Abolboda grandis var. grandis (#ref),Abolboda grandis var. grandis (#ref){741217},Plantae
764740,764740,Abolboda grandis var. minor,Abolboda grandis var. minor{764740},Plantae
764741,764741,Abolboda imberbis,Abolboda imberbis{764741},Plantae
764742,764742,Abolboda poeppigii,Abolboda poeppigii{764742},Plantae
732438,732438,Abolboda pulchella (#ref),Abolboda pulchella (#ref){732438},Plantae
730643,730643,Abolboda (#ref),Abolboda (#ref){730643},Plantae
603492,603492,Abolla pellicosta (#ref),Abolla pellicosta (#ref){603492},Animalia
602323,602323,Abolla (#ref),Abolla (#ref){602323},Animalia
712293,712293,Aborolobatea paracheliformis (#ref),Aborolobatea paracheliformis (#ref){712293},Animalia
712181,712181,Aborolobatea (#ref),Aborolobatea (#ref){712181},Animalia
41255,41255,Abortiporus biennis (#ref),Abortiporus biennis (#ref){41255},Fungi
509654,509654,Abortiporus borealis,Abortiporus borealis{509654},Fungi
41259,41259,Abortiporus fractipes (#ref),Abortiporus fractipes (#ref){41259},Fungi
188671,188671,Abortiporus (#ref),Abortiporus (#ref){188671},Fungi
520289,520289,Abortiporus wynnei,Abortiporus wynnei{520289},Fungi
575868,575868,Abothrium hermaphroductus,Abothrium hermaphroductus{575868},Animalia
575869,575869,Abothrium infundibuliformis,Abothrium infundibuliformis{575869},Animalia
575870,575870,Abothrium longissimum,Abothrium longissimum{575870},Animalia
713775,713775,Abothropria belouvi (#ref),Abothropria belouvi (#ref){713775},Animalia
713774,713774,Abothropria (#ref),Abothropria (#ref){713774},Animalia
552344,552344,Abra abra,Abra abra{552344},Animalia
460570,460570,Abra aequalis (#ref),Abra aequalis (#ref){460570},Animalia
64610,64610,Abra alba (#ref),Abra alba (#ref){64610},Animalia
676195,676195,Abra bella,Abra bella{676195},Animalia
389274,389274,Abrachyglossum andrei,Abrachyglossum andrei{389274},Animalia
216735,216735,Abrachyglossum capitatum (#ref),Abrachyglossum capitatum (#ref){216735},Animalia
205666,205666,Abrachyglossum (#ref),Abrachyglossum (#ref){205666},Animalia
704714,704714,Abraeomorphus atomarius (#ref),Abraeomorphus atomarius (#ref){704714},Animalia
204913,204913,Abraeomorphus (#ref),Abraeomorphus (#ref){204913},Animalia
396750,396750,Abraeus brevissimus,Abraeus brevissimus{396750},Animalia
639265,639265,Abraeus dufaui (#ref),Abraeus dufaui (#ref){639265},Animalia
223562,223562,Abraeus granulum (#ref),Abraeus granulum (#ref){223562},Animalia
396748,396748,Abraeus parvululus,Abraeus parvululus{396748},Animalia
223563,223563,Abraeus parvulus (#ref),Abraeus parvulus (#ref){223563},Animalia
223564,223564,Abraeus perpusillus (#ref),Abraeus perpusillus (#ref){223564},Animalia
396747,396747,Abraeus punctatissimus,Abraeus punctatissimus{396747},Animalia
